,source,ref,cand,qual,target,data,2gramBleu,3gramBleu,4gramBleu
36,"多 名 国会议员 昨天 说 , 这 项 历史性 的 改革 法案 如果 失败 , 将 延 宕 美国 老 旧 间谍 网路 系统 运作 的 彻底 检修 好 几 个 月 , 甚至 好 几 年 , 或 甚至于 完全 戕 害 它 的 存 续 .","several lawmakers said yesterday that failure of the groundbreaking reform bill could delay overhaul of america's antiquated spy network by months , years or kill it altogether .","several congressmen stated yesterday that if this groundbreaking reform bill failed , it would delay the overhaul of the u.s. antiquated intelligence network for months , years , or even kill its existence entirely .",0.5000,1,"多 名 国会议员 昨天 说 , 这 项 历史性 的 改革 法案 如果 失败 , 将 延 宕 美国 老 旧 间谍 网路 系统 运作 的 彻底 检修 好 几 个 月 , 甚至 好 几 年 , 或 甚至于 完全 戕 害 它 的 存 续 . several congressmen stated yesterday that if this groundbreaking reform bill failed , it would delay the overhaul of the u.s. antiquated intelligence network for months , years , or even kill its existence entirely .",0.33431228796194873,0.19238483831334896,3.5038160017242255e-78
37,"国会 众 院 情报 委员会 民主党 首席 议员 哈 曼 昨天 在 有线电视 新闻 网 上 说 : "" 如果 这个 法案 本 周 不能 通过 , 它 将 胎 死 腹 中 . ""","the top democrat on the house of representatives ' intelligence committee , harman , yesterday told cnn television that "" if the bill isn't passed this week , it dies "" .","the house intelligence committee , members of the democratic party said yesterday in the cable news network said : "" if this bill be passed this week , it will be still-born . "" ",0.5588,0,"国会 众 院 情报 委员会 民主党 首席 议员 哈 曼 昨天 在 有线电视 新闻 网 上 说 : "" 如果 这个 法案 本 周 不能 通过 , 它 将 胎 死 腹 中 . "" the house intelligence committee , members of the democratic party said yesterday in the cable news network said : "" if this bill be passed this week , it will be still-born . "" ",0.3573948690691779,0.2527249293108239,0.17637241997851594
38,"国会 将 在 六日 及 七日 尝试 再次 通过 "" 二 ○ ○ 四 情报 改革 暨 恐怖主义 防治 法案 "" , 然后 休会 到 明年 初 .",congress will try again on the 6th and 7th to pass the intelligence reform and terrorism prevention act of 2004 before adjourning until early next year .,the congress will try to pass the intelligence reform and terrorism prevention act of 2004 again on the 6th and the 7th . it will then adjourn until next year .,0.7742,1,"国会 将 在 六日 及 七日 尝试 再次 通过 "" 二 ○ ○ 四 情报 改革 暨 恐怖主义 防治 法案 "" , 然后 休会 到 明年 初 . the congress will try to pass the intelligence reform and terrorism prevention act of 2004 again on the 6th and the 7th . it will then adjourn until next year .",0.6815542010964778,0.6105780336026729,0.5319774228122346
39,"如果 未能 通过 , 整个 法案 即 作废 , 要 到 二 ○ ○ 五 年 国会 才 重新 起草 .","if lawmakers fail , the entire bill will be discarded and need to be rewritten in the congress ' 2005 session .","if it is vetoed , the bill will be annulled and the congress will rewrite a new bill in the 2005 session .",0.5652,1,"如果 未能 通过 , 整个 法案 即 作废 , 要 到 二 ○ ○ 五 年 国会 才 重新 起草 . if it is vetoed , the bill will be annulled and the congress will rewrite a new bill in the 2005 session .",0.42407770188162636,0.26128923672002624,4.418364104539269e-78
40,乌克兰 反对派 坚 拒 大 幅 剥 弱 总统 权力 修 宪 案,ukraine's opposition strongly opposes large constitutional amendment to dilute presidential powers,ukrainian opposition party firmly rejects _TOO_LONG_TOKEN_ bill that drastically curbs presidential power,0.1111,1,乌克兰 反对派 坚 拒 大 幅 剥 弱 总统 权力 修 宪 案 ukrainian opposition party firmly rejects _TOO_LONG_TOKEN_ bill that drastically curbs presidential power,6.08970970641905e-155,4.9255803963031984e-204,1.1640469867513693e-231
41,"乌克兰 亲 西方 反对派 今天 坚持 , 反对派 不会 接受 即将 卸任 总统 库 契 马 在 重新 举行 第 二 回合 总统 决 选 前 所 推动 的 宪政 改革 .",ukraine's pro-west opposition firmly insisted today that they would not accept the constitutional reform pushed by outgoing ukrainian president kuchma before the second round presidential re-election .,ukraine west opposition today insisted that the opposition would not accept the outgoing president of the title in the second round of presidential run-off election before the constitutional reform . ,0.6000,0,"乌克兰 亲 西方 反对派 今天 坚持 , 反对派 不会 接受 即将 卸任 总统 库 契 马 在 重新 举行 第 二 回合 总统 决 选 前 所 推动 的 宪政 改革 . ukraine west opposition today insisted that the opposition would not accept the outgoing president of the title in the second round of presidential run-off election before the constitutional reform . ",0.39349550147037177,0.28102742703786543,0.16618655166630525
42,这 项 宪政 改革 将 剥夺 目前 属于 总统 的 大部份 权力 .,the constitutional reform will dilute most of the president's powers .,this constitutional reform will strip most of the power currently held by the president .,0.5333,1,这 项 宪政 改革 将 剥夺 目前 属于 总统 的 大部份 权力 . this constitutional reform will strip most of the power currently held by the president .,0.3903600291794132,0.289804895779153,4.779037513713926e-78
43,"在 最高 法庭 以 第 二 回合 选举 充斥 弊端 , 宣布 这 项 在 十一月 二十一日 举行 的 选举 无效 , 中选 会 谕 令 十二月 二十六日 重新 举行 决 选 后 , 反对派 领袖 尤 申 科 再次 与 库 契 马 陷入 僵持 .","with the november 21st vote declared invalid by the supreme court because of massive vote fraud in the second-round presidential elections and a new date of re-election set by the central election commission for december 26 , opposition leader yushchenko is locked in a fresh standoff with kuchma .","after the supreme court annulled the results of the rigged runoff election held on november 21 , the central election commission ordered a rerun on december 26 . opposition leader yushchenko is again at loggerheads with kuchma .",0.4334,1,"在 最高 法庭 以 第 二 回合 选举 充斥 弊端 , 宣布 这 项 在 十一月 二十一日 举行 的 选举 无效 , 中选 会 谕 令 十二月 二十六日 重新 举行 决 选 后 , 反对派 领袖 尤 申 科 再次 与 库 契 马 陷入 僵持 . after the supreme court annulled the results of the rigged runoff election held on november 21 , the central election commission ordered a rerun on december 26 . opposition leader yushchenko is again at loggerheads with kuchma .",0.3105976739097995,0.23190877327092121,0.150641059956458
44,"尤 申 科 的 盟友 提 摩 森 科 表示 : "" 如果 宪法修正案 以 目前 的 形式 通过 , 总统 的 所有 权力 将 被 转移 至 国会 , 这 是 令人 无法 接受 的 . """,""" if the constitutional amendment is passed in its current form , all the powers of the president would be transferred to the parliament . this would be unacceptable , "" said timoshenko , an ally of yushchenko .","tymoshenko , yushchenko's ally , stated , "" if the constitutional amendment is passed in its current form , all the powers of the president would be transferred to the parliament . this would be unacceptable . """,0.8715,1,"尤 申 科 的 盟友 提 摩 森 科 表示 : "" 如果 宪法修正案 以 目前 的 形式 通过 , 总统 的 所有 权力 将 被 转移 至 国会 , 这 是 令人 无法 接受 的 . "" tymoshenko , yushchenko's ally , stated , "" if the constitutional amendment is passed in its current form , all the powers of the president would be transferred to the parliament . this would be unacceptable . """,0.8156747057945206,0.7879263797151732,0.7700798117398989
45,"她 告诉 记者 : "" 我们 希望 总统 能够 任命 情报 局长 和 检察 总长 , 俾 使 我们 可以 进行 肃 贪 , 除去 那个 控制 乌克兰 政治 与 商业 界 的 集团 . """,""" we want the president to be able to name the head of the intelligence agency and the prosecutor general so we can fight corruption and get rid of the clans that dominate ukraine's political and business life , "" she told reporters .","she told reporters , "" we hope that the president could appoint the chief of the intelligence bureau and the prosecutor-general so we can fight corruption and eliminate groups that control ukrainian politics and business circles . """,0.5618,1,"她 告诉 记者 : "" 我们 希望 总统 能够 任命 情报 局长 和 检察 总长 , 俾 使 我们 可以 进行 肃 贪 , 除去 那个 控制 乌克兰 政治 与 商业 界 的 集团 . "" she told reporters , "" we hope that the president could appoint the chief of the intelligence bureau and the prosecutor-general so we can fight corruption and eliminate groups that control ukrainian politics and business circles . """,0.4260578278555375,0.2987752188943181,0.2085323118546772
46,"与 俄罗斯 维持 密切关系 的 库 契 马 , 因 担心 反对派 可能 赢得 总统 选举 , 而 在 重新 举行 决 选 前 推动 修 宪 .","kuchma , who keeps close ties to russia , had pushed for constitutional changes before the re-election amid fears that the opposition could win the presidential election .","russia maintain close links with the lease ma , who fear the opposition would win the presidential elections , and in the run-off elections to the constitutional amendments . ",0.4828,0,"与 俄罗斯 维持 密切关系 的 库 契 马 , 因 担心 反对派 可能 赢得 总统 选举 , 而 在 重新 举行 决 选 前 推动 修 宪 . russia maintain close links with the lease ma , who fear the opposition would win the presidential elections , and in the run-off elections to the constitutional amendments . ",0.2537081317024625,0.13467858511726416,2.674322594820701e-78
