,Unnamed: 0,Unnamed: 0.1,source,ref,cand,qual,target,data,backTrans,backTransGram1,backTransGram2,backTransGram3,backTransGram4,2gramBleu,3gramBleu,4gramBleu
110,110,110.0,"库 契 马 和 反对党 交换 条件 , 透过 修改 法律 将 部 分 总统 权力 移 转 给 国会 , 以 结束 十一月 二十一日 总统 决 选 以来 持续 两 周 的 反对党 大型 抗争 及 政局 混乱 .",kuchma and the opposition reached a compromise to transfer part of the presidential powers to the parliament by amending the law to end two weeks of massive opposition protests and political chaos since the presidential election on november 21st .,kuchma made a deal with the opposition party to transfer part of the presidential power to the parliament through a legislative amendment in order to end the opposition party's large-scale protest and political turmoil that has lasted for two weeks since the presidential runoff on november 21 .,0.5625,1.0,"库 契 马 和 反对党 交换 条件 , 透过 修改 法律 将 部 分 总统 权力 移 转 给 国会 , 以 结束 十一月 二十一日 总统 决 选 以来 持续 两 周 的 反对党 大型 抗争 及 政局 混乱 . kuchma made a deal with the opposition party to transfer part of the presidential power to the parliament through a legislative amendment in order to end the opposition party's large-scale protest and political turmoil that has lasted for two weeks since the presidential runoff on november 21 .",Kuchma reached an agreement with the opposition party to pass a legislative amendment to transfer part of the president's power to the parliament to end the opposition parties' massive protests and political turmoil that have lasted two weeks since the November 21 presidential election.,0.6433209591988668,0.5482142305358223,0.46421738753051667,0.36351431585916777,0.40933261718236147,0.28317194294125353,0.1953726269701423
111,111,111.0,"原本 获胜 的 亚 努 科 维 奇 也 遭 最高法院 以 选举 过程 舞弊 丛生 为 由 , 被 宣布 当选 无效 , 必须 重新 选举 .",yanukovych's victory in the election has been declared invalid by the supreme court by reason of massive electoral frauds and a re-election must be held .,"nujoma , who won the election process is the supreme court , the fraud was declared elected , must be re-elected . ",0.3411,0.0,"原本 获胜 的 亚 努 科 维 奇 也 遭 最高法院 以 选举 过程 舞弊 丛生 为 由 , 被 宣布 当选 无效 , 必须 重新 选举 . nujoma , who won the election process is the supreme court , the fraud was declared elected , must be re-elected . ","Nujoma, who won the election process is the Supreme Court, was declared elected for fraud and must be re-elected.",0.5543184502169235,0.47385935680273106,0.4032590017480588,0.33769148204634913,0.23411480880586777,0.13434783774669898,2.5862599458173393e-78
112,112,112.0,鲍尔 访问 海牙 任 内 最后 一次 为 欧美 和谐 尽力,powell visits hague in final push for eu-us harmony in his term,powell's visit to the hague in harmony to europe last ,0.2456,0.0,鲍尔 访问 海牙 任 内 最后 一次 为 欧美 和谐 尽力 powell's visit to the hague in harmony to europe last ,Powell's last visit to The Hague to live in harmony with Europe,0.5,0.30151134457776363,1.3519607278113175e-102,8.190757052088229e-155,0.15079362038065447,8.297223214681917e-103,5.535069030704902e-155
113,113,113.0,"美国 国务卿 鲍尔 今天 与 欧盟 高 层 举行 会谈 , 在 任期 内 最后 一次 为 美国 与 欧洲 的 团结 尽 其 心力 .",us secretary of state powell today held talks with senior officials of the european union to make one last effort to push forward us-eu unity in his term .,u.s. secretary of state powell held a meeting with eu senior officials today for a last attempt at bringing cohesion between the united states and the eu before his leaving office .,0.3714,1.0,"美国 国务卿 鲍尔 今天 与 欧盟 高 层 举行 会谈 , 在 任期 内 最后 一次 为 美国 与 欧洲 的 团结 尽 其 心力 . u.s. secretary of state powell held a meeting with eu senior officials today for a last attempt at bringing cohesion between the united states and the eu before his leaving office .",we.Secretary of State Powell held a meeting with senior EU officials today. This was his last attempt to cohesive between the United States and the EU before leaving office.,0.4975021585451098,0.31004917960173495,0.18882472387289634,0.12215886992380545,0.22895273494481275,0.1546401050695953,0.10477329534797884
114,114,114.0,"鲍尔 此次 欧洲 之 行 目的 在于 修补 因 伊拉克 战争 对 两 方 所 造成 的 外交 伤害 , 海牙 是 其 最后 一 站 .",powell's european tour is aimed at mending the diplomatic impairment between the two sides that has resulted from the iraqi war . hague is his last stop .,powell's european visit aims at repairing the diplomatic relations harmed by the iraq war . the hague is the last stop of his visit .,0.5322,1.0,"鲍尔 此次 欧洲 之 行 目的 在于 修补 因 伊拉克 战争 对 两 方 所 造成 的 外交 伤害 , 海牙 是 其 最后 一 站 . powell's european visit aims at repairing the diplomatic relations harmed by the iraq war . the hague is the last stop of his visit .",Powell's European visit was aimed at repairing diplomatic relations damaged by the Iraq war.The Hague is the last stop of his visit.,0.5155831276046595,0.41397461132723906,0.31362239989905877,0.25335254921504824,0.31357372758781804,1.3319521672376658e-102,7.866551335583443e-155
115,115,115.0,"鲍尔 此 行 可能 是 他 任 内 最后 一次 海外 正式 访问 , 欧盟 向 他 承诺 在 美国 总统 布 希 明年 二月 访 欧 前 , 欧盟 将 朝 化 解 双方 紧张 关系 之 路 迈进 .",it will likely be powell's last official overseas trip in his term . the eu has promised him they will continue working to ease strained bilateral ties ahead of us president bush's february visit to europe .,"powell's visit may be his last official visit abroad , he promised to us president bush visited europe in february next year , eu to defuse the tension between the two sides in the workplace . ",0.4593,0.0,"鲍尔 此 行 可能 是 他 任 内 最后 一次 海外 正式 访问 , 欧盟 向 他 承诺 在 美国 总统 布 希 明年 二月 访 欧 前 , 欧盟 将 朝 化 解 双方 紧张 关系 之 路 迈进 . powell's visit may be his last official visit abroad , he promised to us president bush visited europe in february next year , eu to defuse the tension between the two sides in the workplace . ",Powell’s visit may be his last official visit abroad. He promised President Bush to visit Europe in February next year to resolve the tension between the two sides in the workplace.,0.5582138457764702,0.4633137556082813,0.4092290884957427,0.36511433995462605,0.15976709775647024,8.890482077533838e-103,5.962328342749098e-155
116,116,116.0,"不过 , 两边 的 歧 异 仍 存在 .","however , differences between the two sides still linger .","nonetheless , differences between the two sides still exist .",0.8,1.0,"不过 , 两边 的 歧 异 仍 存在 . nonetheless , differences between the two sides still exist .","Nevertheless, there are still differences between the two sides.",0.49713295378576094,0.4084363993014518,0.35268987699007587,0.2824099048856541,0.7302967433402215,0.6959050465952276,0.6606328636027614
117,117,117.0,"欧盟 轮 值 主席 国 荷兰 的 外长 鲍 特 说 : "" 我们 必须 在 布 希 总统 第 二 任 任 内 加强 双边 对话 , 并 重新 寻 回 共同 的 立场 . """,""" we have to intensify the dialogue and rediscover some common ground during the second term of president bush , "" said dutch foreign minister bot , whose country currently holds the eu's rotating presidency .","dutch foreign minister bot , whose country currently holds the eu rotating presidency , said , "" we have to intensify the dialogue and rediscover some common ground in the second term of president bush . """,0.9189,1.0,"欧盟 轮 值 主席 国 荷兰 的 外长 鲍 特 说 : "" 我们 必须 在 布 希 总统 第 二 任 任 内 加强 双边 对话 , 并 重新 寻 回 共同 的 立场 . "" dutch foreign minister bot , whose country currently holds the eu rotating presidency , said , "" we have to intensify the dialogue and rediscover some common ground in the second term of president bush . ""","Dutch Foreign Minister Bot, who currently holds the rotating EU presidency, said: ""We must strengthen dialogue and rediscover some common points of Bush's second term.""",0.27226469239470197,0.20522723371244453,0.167690263069504,0.12636351195319226,0.8301741920760903,0.7587674999866321,0.7014422871101756
118,118,118.0,"欧盟 外交 专员 华 德 纳 女士 表示 , 她 相信 欧洲 与 美国 已 在 "" 把 伊拉克 危机 的 艰 困 时刻 抛 诸 脑 后 "" 一 事 上 有所 进展 , 但 她 也 认 知 到 目前 是 "" 欧美 关系 的 关键 时刻 "" .","eu external relations commissioner ms . waldner says she believes europe and the united states have already made progress "" to put the difficult moments of the iraq crisis behind us "" , but she still acknowledges that it is a "" key moment in the eu-us relationship "" now .","eu commissioner for foreign affairs , ms . bernard said that she believed that the european and american in the iraqi crisis difficult moment forgotten "" progress , but she also acknowledges that there is the key to the european-us relations "" . ",0.5213,0.0,"欧盟 外交 专员 华 德 纳 女士 表示 , 她 相信 欧洲 与 美国 已 在 "" 把 伊拉克 危机 的 艰 困 时刻 抛 诸 脑 后 "" 一 事 上 有所 进展 , 但 她 也 认 知 到 目前 是 "" 欧美 关系 的 关键 时刻 "" . eu commissioner for foreign affairs , ms . bernard said that she believed that the european and american in the iraqi crisis difficult moment forgotten "" progress , but she also acknowledges that there is the key to the european-us relations "" . ","European Commissioner for Foreign Affairs.Bernard said that she believes that Europe and the United States have forgotten ""progress in the difficult moments of the Iraq crisis, but she also admits that there is a key to the relationship between Europe and America.""",0.4767484774167383,0.31588837148993953,0.21511008268853576,3.769316299591416e-78,0.22783162841928012,0.10395888197829743,2.1148746931689455e-78
119,119,119.0,布 希 明年 二月 二十二日 将 飞往 布鲁塞尔 与 欧盟 及 北大 西洋 公约 组织 领袖 会面 .,bush will fly to brussels on february 22 nd to meet with eu and nato leaders .,"bush will meet with eu and nato leaders in brussels on february 22 , 2005 .",0.7633,1.0,"布 希 明年 二月 二十二日 将 飞往 布鲁塞尔 与 欧盟 及 北大 西洋 公约 组织 领袖 会面 . bush will meet with eu and nato leaders in brussels on february 22 , 2005 .","Bush will meet with EU and NATO leaders in Brussels on February 22, 2005.",0.43343894987509085,0.2944637811883896,0.18721339938782716,3.3153982521826587e-78,0.6559094754689783,0.5603454893893385,0.47302621872495865
120,120,120.0,"鲍尔 表示 , 布 希 此 行 意 在 修补 因 伊拉克 因素 所 导致 的 关系 裂缝 .",powell says bush's visit is aimed at mending the fissures caused by the iraq issue .,powell indicated that bush's trip to iraq aimed at mending relations factors . ,0.4275,0.0,"鲍尔 表示 , 布 希 此 行 意 在 修补 因 伊拉克 因素 所 导致 的 关系 裂缝 . powell indicated that bush's trip to iraq aimed at mending relations factors . ",Powell stated that Bush's Iraq visit was aimed at repairing relationship factors.,0.2116204312226535,0.1276119215161368,7.242722827765088e-103,4.90260194222537e-155,0.24042867054737016,0.16376715849574172,2.9958005034368315e-78
